1	7
2	11
3	3
4	7
5	7
6	11
7	7
8	6
8	7
9	5
9	4
10	7
11	7
12	7
14	7
15	1
15	7
17	2
16	11
16	7
19	7
18	5
18	7
21	9
21	7
20	2
20	8
23	7
25	2
24	8
24	5
26	7
29	7
28	7
31	11
31	10
30	7
34	7
35	3
33	1
38	7
39	7
37	10
42	7
40	7
41	1
41	7
44	7
45	1
45	10
45	7
51	7
49	7
55	1
55	7
54	1
54	7
52	10
52	2
59	11
59	10
59	7
58	7
57	1
57	7
56	9
56	1
62	1
61	1
61	7
60	1
70	7
71	7
64	7
65	1
65	3
66	1
66	7
67	1
67	7
76	1
76	7
77	1
77	7
79	7
72	6
72	1
73	1
74	3
75	11
75	10
84	7
86	5
86	1
81	1
81	7
80	1
83	7
82	1
82	7
93	1
92	7
95	1
94	3
88	7
91	3
90	7
102	4
102	7
101	3
98	1
98	2
99	7
96	7
97	7
109	7
106	11
106	10
119	3
117	7
116	7
114	3
113	10
112	1
112	7
127	1
126	7
125	7
124	1
124	7
123	1
123	2
137	8
137	1
136	1
139	7
138	9
141	7
143	7
142	7
129	3
128	7
131	7
130	1
130	7
133	7
132	7
135	1
134	10
134	7
153	6
154	2
154	7
155	7
156	1
156	7
156	10
158	11
158	1
159	1
159	7
144	7
145	11
145	7
146	7
147	7
148	2
148	1
150	1
150	7
151	7
170	10
168	7
175	8
174	7
172	7
172	2
172	10
163	3
161	7
160	1
160	2
167	7
166	7
165	7
164	7
186	7
184	7
184	10
185	1
185	7
190	7
191	1
191	7
178	7
179	7
176	7
177	1
182	1
182	7
183	10
180	10
181	7
197	1
197	7
196	11
196	8
193	7
195	1
195	2
194	2
