1	30
2	2
3	2
3	30
4	34
5	14
5	3
6	28
6	2
7	1
8	7
9	2
9	36
11	1
11	37
12	51
14	30
15	36
15	3
17	37
17	2
17	36
19	2
19	36
18	21
18	36
21	35
20	30
23	37
23	2
23	36
22	2
25	36
29	3
29	2
29	36
31	37
31	2
31	36
34	19
33	33
38	1
38	27
39	3
36	34
37	8
43	52
43	2
40	34
41	21
41	2
41	16
47	35
47	21
45	19
51	28
51	16
50	13
49	35
49	21
48	1
48	22
54	2
53	19
53	16
52	36
58	2
57	2
56	19
56	16
63	35
63	21
62	2
62	36
62	37
61	2
60	2
60	36
68	2
69	27
71	1
64	45
65	26
66	35
67	19
76	2
76	36
72	14
75	36
85	35
84	39
84	34
81	2
80	34
80	36
83	46
82	19
93	35
93	21
92	1
92	15
95	18
94	2
89	27
89	19
88	15
91	2
91	36
90	44
102	1
103	35
103	21
100	51
100	18
98	34
99	34
96	36
97	35
97	21
110	36
111	16
109	33
106	2
107	51
107	2
105	1
105	27
119	2
117	28
116	34
116	35
115	27
115	36
114	21
113	2
112	35
127	34
127	14
124	19
123	2
121	2
120	21
139	2
138	2
141	19
140	7
143	1
143	16
128	39
130	2
133	16
132	15
132	16
134	2
153	19
154	21
144	19
144	16
150	15
151	2
151	1
