1	1
1	19
2	5
2	35
3	4
3	28
3	18
3	19
4	19
4	18
4	27
5	18
5	19
5	17
6	18
6	22
7	19
8	19
8	22
9	18
9	19
10	18
10	19
11	31
13	32
14	18
14	19
15	25
17	19
16	4
16	18
16	7
16	30
19	18
19	19
18	19
21	19
20	40
23	19
23	18
22	19
22	1
25	18
25	19
24	19
27	18
27	19
26	19
29	23
29	26
29	20
28	18
28	19
31	3
31	18
30	19
34	19
34	18
34	24
35	18
35	19
32	5
32	35
32	18
33	19
33	4
33	28
33	18
38	26
38	22
39	18
39	19
36	18
36	22
43	18
43	19
40	18
40	19
41	19
47	18
47	19
44	18
44	19
45	18
45	1
51	38
51	39
51	18
50	19
50	18
50	17
49	19
48	18
48	19
55	19
54	18
53	31
59	11
59	4
58	19
57	19
56	28
56	18
62	22
61	19
60	32
60	38
68	18
68	26
69	18
69	19
69	20
70	4
70	28
71	19
71	10
64	19
67	19
76	18
76	19
77	39
77	26
78	18
78	19
79	18
79	19
72	38
72	19
72	25
73	26
74	19
74	18
85	19
85	1
84	19
84	18
86	18
86	19
86	22
81	22
80	19
83	19
82	18
82	26
93	18
92	15
95	19
95	26
94	4
94	28
94	19
89	19
88	19
91	18
91	38
91	19
90	18
90	19
102	19
102	18
100	18
100	19
98	18
98	38
96	19
97	18
110	19
111	18
111	19
108	19
109	19
109	26
106	17
107	22
105	18
105	19
117	32
117	38
117	19
116	18
116	19
115	19
115	18
114	18
113	18
113	19
112	18
127	18
126	19
125	26
124	19
123	19
122	18
122	19
121	22
137	22
136	18
136	19
139	18
141	18
141	19
140	18
143	18
142	18
142	19
129	19
128	19
131	18
131	19
130	18
130	19
133	18
133	19
132	18
132	19
135	18
135	22
134	18
152	18
152	19
154	18
154	19
156	18
157	26
158	18
158	7
159	23
145	18
145	1
146	4
146	28
147	19
148	18
148	19
149	18
149	19
151	18
151	38
169	26
168	18
168	37
174	18
174	19
173	19
172	19
172	22
161	18
161	19
160	18
160	19
167	19
166	18
166	19
164	18
164	19
186	18
186	19
187	1
187	19
184	41
185	14
185	10
190	18
190	19
188	25
189	17
178	18
178	19
179	18
179	19
176	18
177	19
183	19
183	44
181	18
205	32
205	38
205	22
204	26
207	18
207	19
206	18
201	19
200	18
200	19
202	18
202	3
197	18
197	19
196	18
196	22
198	19
198	44
193	18
192	18
192	19
195	18
195	19
194	19
221	19
221	26
222	18
222	19
223	19
216	18
216	19
217	18
217	19
218	19
219	4
212	18
212	19
213	19
213	18
214	19
214	28
214	4
214	1
215	18
215	26
208	22
209	18
209	19
210	18
211	18
211	19
239	19
238	18
238	19
237	18
236	18
236	19
235	32
234	18
232	18
232	19
231	18
230	19
230	21
229	18
229	19
228	18
228	19
227	18
227	19
227	44
226	18
225	18
225	19
224	19
254	18
254	14
252	19
252	44
253	18
253	19
250	32
251	19
248	26
249	19
247	19
244	18
244	19
242	19
243	19
240	19
275	18
275	19
274	19
273	1
272	18
272	19
279	18
279	19
278	19
278	4
277	18
276	18
283	18
282	18
282	19
281	18
281	19
281	26
280	28
280	19
287	19
285	19
284	19
284	29
258	18
259	20
256	31
257	18
262	18
262	19
263	26
260	18
260	16
261	18
266	18
266	10
267	18
267	19
264	18
264	19
270	18
271	40
268	18
268	19
305	31
307	18
307	4
307	28
307	19
306	18
306	41
306	34
309	23
308	18
311	38
310	18
310	19
313	19
313	22
312	18
312	19
315	18
314	18
314	19
314	28
317	18
317	22
317	19
316	18
316	19
319	18
319	22
319	19
318	26
318	25
288	18
288	19
289	19
289	18
291	44
292	18
292	19
292	1
293	31
294	19
296	19
297	18
297	19
298	26
299	26
300	19
301	18
302	26
303	28
303	4
343	18
343	19
343	26
342	1
342	3
341	18
341	19
340	22
339	19
338	18
337	18
337	19
336	19
351	19
350	18
350	19
349	18
348	19
347	18
347	38
347	30
346	18
346	20
346	19
345	18
345	19
344	19
326	18
327	18
325	19
325	18
322	1
323	26
323	22
320	22
321	18
334	44
335	22
332	18
332	19
333	18
333	19
333	26
330	19
330	22
331	19
331	20
331	22
329	19
375	19
374	18
374	19
369	35
369	22
368	18
368	19
371	19
370	19
383	18
383	19
382	18
382	19
382	26
377	18
376	18
376	19
379	4
379	28
356	19
357	18
357	19
358	18
358	19
359	19
352	19
353	19
355	18
355	19
364	18
366	19
367	19
360	15
361	19
361	22
363	19
363	22
410	18
410	19
410	44
411	18
411	19
408	18
408	19
409	22
415	19
412	18
402	10
403	18
400	18
400	28
400	19
401	18
401	22
406	19
407	35
407	42
404	18
404	19
405	19
395	19
395	14
394	18
393	3
392	19
398	19
397	18
396	18
396	19
387	30
386	25
386	38
385	4
384	18
390	19
389	18
389	19
389	21
388	18
440	41
441	18
441	19
442	19
443	19
444	19
447	10
433	18
434	19
435	19
436	18
437	18
437	19
425	19
427	19
426	18
428	18
428	22
430	19
416	18
416	19
418	15
420	18
420	19
479	19
476	18
476	19
477	19
474	19
472	18
473	38
470	19
471	18
468	18
468	19
469	19
464	19
465	19
463	18
463	19
462	19
461	26
458	19
455	18
454	18
454	19
453	18
453	20
450	19
448	18
448	19
489	19
489	18
488	18
488	19
485	19
487	19
486	19
481	18
480	19
483	19
482	18
