1	5
1	6
1	81
2	4
3	2
3	9
3	21
4	6
4	71
5	4
5	6
6	1
6	4
6	24
7	28
8	1
8	70
8	4
9	4
9	11
9	1
10	5
10	13
10	73
11	4
11	70
12	74
13	5
14	4
15	1
15	22
17	2
17	4
16	5
16	6
16	82
19	2
19	6
19	1
18	9
18	2
21	10
21	4
20	5
20	15
23	4
22	4
22	70
22	71
25	1
25	70
25	4
24	5
24	30
27	73
26	4
26	70
26	25
29	1
29	70
29	31
28	4
28	70
31	10
30	70
30	73
34	4
34	70
35	4
35	70
32	1
32	70
32	4
33	1
33	70
38	5
38	76
39	5
39	76
36	70
37	4
37	70
42	4
42	70
43	70
40	70
40	4
41	1
47	4
47	70
47	119
44	4
44	70
45	4
45	70
45	1
51	70
49	1
49	76
48	5
48	78
48	1
55	74
55	73
53	18
52	4
52	70
59	4
59	70
58	1
58	70
58	119
57	73
56	4
56	70
63	4
63	70
62	1
62	76
61	1
61	73
61	69
60	73
68	4
68	70
69	1
69	70
69	4
70	73
71	1
71	70
64	71
64	70
65	70
65	19
66	4
66	70
67	73
76	1
76	70
77	1
77	76
78	1
78	76
78	21
79	4
79	70
72	4
72	70
73	1
73	24
74	4
74	70
75	1
75	76
85	73
85	4
84	73
87	1
87	70
87	4
86	4
86	70
81	1
80	1
80	70
80	72
83	1
83	70
83	28
82	4
82	70
93	4
93	70
92	70
92	1
95	30
95	76
95	10
94	4
94	70
94	65
88	1
88	26
88	20
91	26
90	1
90	73
102	76
102	4
103	1
103	70
103	69
100	1
100	70
100	17
101	76
101	1
98	4
98	70
99	70
96	1
96	76
96	4
97	1
97	76
97	73
110	1
110	73
110	68
111	1
111	26
111	108
108	1
108	70
108	4
109	1
109	76
109	4
106	4
106	70
107	1
104	1
104	73
104	25
105	73
119	1
119	70
118	70
117	1
117	70
117	4
116	1
116	76
115	4
115	70
113	70
112	4
112	70
127	1
127	76
127	16
126	4
126	70
125	4
125	70
124	1
124	70
124	14
123	1
123	70
123	51
122	1
122	70
121	70
120	1
120	70
137	4
137	70
136	3
136	76
136	42
139	1
139	73
139	21
138	1
138	70
138	4
141	4
140	1
140	26
140	4
143	4
143	70
142	70
129	1
129	70
128	1
128	70
128	13
131	5
131	73
131	17
130	1
130	73
130	25
133	73
132	73
134	1
134	26
134	13
152	1
152	73
153	83
155	4
155	70
156	73
158	5
158	76
158	4
159	1
145	73
146	1
146	70
146	4
147	4
147	70
148	4
148	70
149	1
149	76
150	1
150	70
150	115
151	1
151	70
171	4
171	70
170	1
170	73
169	10
169	73
169	70
168	4
175	1
175	70
174	4
174	70
173	70
173	119
172	70
172	80
163	1
163	73
163	68
162	4
162	70
162	71
161	4
161	75
160	73
160	68
167	4
167	70
166	76
165	4
165	70
164	26
186	18
186	26
186	19
187	4
187	70
184	1
184	70
185	4
185	70
190	1
190	76
190	16
191	1
191	73
191	4
188	1
188	26
188	41
189	1
189	76
189	108
178	1
178	70
178	4
179	1
179	73
179	71
176	4
176	70
182	70
183	4
183	70
180	1
180	70
181	1
181	70
205	1
205	70
205	6
204	1
204	68
207	70
206	4
206	70
201	4
201	70
200	1
200	70
200	4
203	1
203	26
203	108
202	70
202	72
197	4
197	70
196	70
199	1
199	73
198	71
198	70
193	70
192	11
192	73
195	1
195	70
195	40
194	1
194	70
194	4
220	99
220	70
221	71
221	70
222	1
222	26
222	82
223	4
223	70
216	9
216	70
216	95
218	70
219	70
212	26
213	1
213	26
213	4
214	9
214	76
214	73
215	4
215	70
208	1
208	70
208	65
209	10
209	73
209	68
210	1
210	73
210	4
211	26
211	107
239	4
239	70
238	4
238	70
237	4
237	70
236	73
235	1
235	70
235	4
234	1
234	26
233	1
233	70
233	15
232	4
232	70
231	10
231	26
230	2
230	76
229	4
229	70
228	1
228	73
228	4
227	76
226	1
226	73
226	68
225	1
225	70
225	4
224	1
224	70
254	71
254	70
255	1
255	73
252	4
252	70
253	1
253	70
253	72
250	9
250	103
250	94
251	73
248	1
248	70
248	24
249	1
249	26
246	4
246	70
247	4
247	70
247	68
244	1
244	26
245	9
245	103
245	98
242	1
242	70
242	3
243	70
240	1
240	70
240	9
241	70
275	1
275	76
275	4
274	1
274	26
274	43
273	1
273	70
273	108
272	103
279	9
279	73
279	103
278	1
278	76
278	103
277	4
277	70
277	9
276	4
276	70
283	4
283	70
282	4
282	70
281	1
281	70
281	9
280	4
280	70
287	4
287	70
286	1
286	26
286	15
285	1
285	70
285	24
284	1
284	76
258	70
259	5
259	70
256	9
256	70
256	103
257	1
257	26
262	1
262	26
262	13
263	1
263	70
263	16
260	73
260	3
261	13
261	70
261	4
266	4
266	70
267	26
267	51
264	4
264	70
265	1
265	103
265	9
270	1
270	70
270	10
271	1
271	70
271	74
268	1
268	70
269	70
305	4
305	70
304	70
307	70
307	65
306	4
306	70
309	70
308	6
308	76
308	82
311	1
311	70
310	70
313	1
313	70
313	25
312	70
312	40
315	70
314	1
314	70
314	4
317	4
317	70
316	1
316	26
319	1
319	76
319	80
318	1
318	26
288	26
289	4
289	76
290	1
290	70
291	1
291	70
291	5
292	4
292	70
293	1
293	73
294	4
294	70
294	31
295	1
295	26
295	69
296	4
296	70
297	1
297	70
298	70
299	1
299	70
299	71
300	1
300	26
301	4
301	70
302	26
302	25
303	4
303	70
338	70
338	119
337	70
337	3
336	1
336	103
326	70
327	1
327	76
324	73
325	1
325	70
325	72
322	1
322	70
322	83
323	73
323	70
320	4
320	70
321	1
321	73
321	9
334	70
335	1
335	70
335	68
332	1
332	70
332	4
330	26
330	4
331	70
328	1
328	70
328	4
329	1
329	73
