1	17
1	3
2	19
2	2
3	2
4	19
4	1
4	12
5	1
6	1
6	3
6	17
8	1
8	26
9	1
10	17
11	1
11	5
12	17
12	1
13	1
15	23
15	19
17	1
17	11
16	1
16	15
19	19
19	26
18	1
18	3
21	3
21	9
23	19
23	10
22	3
22	1
25	1
25	2
24	17
24	2
27	19
27	26
26	1
26	15
29	14
29	15
29	17
28	15
28	3
31	19
31	3
30	1
30	26
34	2
35	19
35	3
32	3
32	1
32	2
33	5
38	12
38	10
39	19
39	26
36	24
42	15
42	3
43	17
40	11
40	12
41	12
41	1
46	19
46	12
47	3
47	1
47	26
44	19
44	2
51	19
51	12
50	1
50	26
49	1
48	19
48	18
55	5
53	26
52	1
59	17
59	26
58	1
58	6
63	3
62	2
61	19
61	7
60	2
60	16
68	1
68	19
68	2
69	1
69	3
69	26
70	1
70	26
71	22
71	23
64	10
64	1
65	1
65	19
66	17
66	15
67	8
67	12
76	17
76	2
77	3
78	16
72	1
72	26
73	17
75	19
75	26
84	3
84	9
84	22
87	18
87	1
87	26
86	19
86	26
81	2
81	9
80	20
80	17
83	19
83	26
82	17
93	1
93	17
92	1
95	19
95	26
94	19
94	1
89	3
89	9
89	11
88	19
88	5
91	19
91	2
90	1
90	3
102	1
103	3
100	1
98	12
98	9
99	1
96	1
96	3
97	17
97	3
110	3
111	17
108	17
108	15
109	12
106	3
106	26
107	1
107	22
104	1
104	15
105	19
105	4
119	15
119	1
118	17
118	14
117	1
117	4
116	19
116	17
115	12
114	19
114	17
112	15
112	5
127	1
126	19
125	1
125	26
124	17
124	2
123	3
123	26
122	3
120	3
120	26
137	1
137	17
137	26
141	12
141	9
140	17
140	16
140	2
143	17
142	6
142	17
129	19
129	26
128	1
131	20
130	3
133	1
132	1
132	3
152	13
153	1
153	26
154	1
154	3
155	26
156	15
156	3
157	19
157	17
157	15
158	3
158	26
159	20
159	3
144	19
145	15
145	1
146	17
146	2
146	19
146	20
147	19
147	26
148	19
148	26
149	19
149	3
150	2
151	11
151	9
151	12
151	10
171	15
171	1
171	4
170	1
169	3
169	19
168	17
168	3
175	1
175	15
174	1
174	15
173	1
173	15
173	3
172	3
163	1
163	2
162	19
162	15
162	3
161	19
161	1
161	26
167	1
167	3
166	19
166	26
165	17
165	1
164	17
164	3
186	1
186	26
187	22
184	12
185	1
190	1
191	20
191	2
188	26
189	23
189	19
189	26
178	19
178	26
179	17
179	2
176	1
177	1
182	12
183	26
180	19
205	1
205	26
204	4
207	1
207	18
206	19
206	4
201	17
201	2
200	1
203	1
203	3
202	3
202	9
197	2
197	1
197	26
196	1
196	19
196	26
199	1
198	19
198	26
193	22
192	3
192	9
192	12
194	19
220	1
221	16
222	1
222	22
222	26
223	1
223	26
216	19
217	2
218	1
218	3
219	1
212	1
212	26
213	19
213	2
214	17
214	2
215	19
215	14
208	3
209	1
210	1
210	26
211	1
211	6
239	19
239	2
239	3
238	19
238	1
238	26
237	1
237	26
236	17
236	2
235	2
234	19
234	6
234	26
232	1
232	3
231	14
231	17
229	1
229	15
229	26
228	1
228	3
227	19
226	17
226	2
225	1
225	26
224	1
254	12
254	9
255	26
252	1
252	19
252	26
253	10
253	9
250	19
250	2
251	14
251	3
248	19
248	3
248	26
246	19
246	15
244	19
244	26
245	17
245	2
242	19
242	1
243	15
243	17
240	17
240	2
241	15
241	16
241	26
275	17
275	4
274	3
272	11
279	24
278	12
276	17
276	2
283	1
282	1
282	3
281	1
281	2
281	3
280	10
287	1
287	19
286	1
285	3
284	1
258	1
259	24
259	16
256	17
256	2
257	1
257	3
262	10
263	19
263	2
260	14
261	14
261	1
266	19
266	3
267	24
267	23
264	14
264	26
265	1
270	14
271	19
271	3
268	14
269	1
305	14
305	17
304	9
307	19
307	7
306	1
309	2
309	3
309	1
308	10
308	11
311	14
311	3
310	17
310	2
313	1
312	1
317	1
317	17
317	3
316	11
319	1
288	1
288	2
289	17
290	17
290	2
291	10
291	14
291	12
291	11
292	19
292	26
294	19
294	17
295	13
295	12
295	90
296	17
296	2
297	19
297	26
298	17
299	1
301	1
302	17
302	4
303	1
303	14
343	1
343	26
342	1
341	2
341	19
341	3
339	1
339	3
338	19
338	17
337	17
337	2
336	19
351	3
349	19
349	4
348	19
348	3
347	1
347	15
347	19
346	2
346	1
345	19
344	19
326	1
327	1
324	14
324	19
325	1
325	19
325	26
322	1
322	15
323	19
323	26
320	3
320	1
321	17
335	20
335	5
332	1
332	3
330	19
330	26
331	1
331	26
328	17
328	3
329	19
373	14
373	15
372	17
372	15
375	10
374	14
374	19
374	1
368	3
370	1
370	19
381	14
381	26
380	17
383	26
382	4
382	26
377	3
376	19
379	19
379	1
378	3
378	1
356	19
356	1
357	17
358	19
358	26
359	19
359	26
352	1
352	15
352	19
352	3
364	19
364	3
365	14
365	19
365	17
366	17
367	17
367	2
367	11
360	19
360	26
362	17
362	3
362	2
410	3
408	17
409	10
409	26
415	3
413	22
403	1
403	3
400	19
400	17
401	1
406	1
407	1
404	2
404	3
405	1
405	26
395	3
394	26
392	3
399	3
399	9
399	11
398	15
398	19
397	3
385	1
384	3
391	17
391	19
391	11
390	19
389	17
389	15
389	2
441	19
443	1
437	1
439	1
424	3
426	3
429	17
430	1
419	12
418	22
420	19
423	1
551	17
619	17
625	16
652	19
