1	1
2	1
3	12
4	19
4	1
5	34
6	14
7	4
7	1
7	13
10	51
11	5
11	18
12	1
14	5
16	9
19	17
19	1
18	1
18	25
21	1
21	25
20	7
23	13
22	29
24	16
24	7
27	4
26	13
28	30
28	1
28	13
31	12
30	35
34	13
34	2
35	22
35	2
32	19
33	1
33	13
39	1
36	6
36	13
37	31
42	33
42	13
42	18
40	12
40	2
41	3
46	8
46	2
47	13
44	1
44	13
45	1
50	2
49	2
55	1
54	1
53	31
52	1
59	13
58	26
58	13
57	2
62	14
61	2
61	47
60	12
60	1
68	1
69	27
69	1
70	2
70	4
71	1
64	25
65	19
65	4
66	25
67	1
76	13
77	2
78	25
78	4
79	12
79	2
72	2
72	13
73	25
74	22
74	2
75	12
75	31
85	24
85	13
85	1
84	2
87	29
87	19
86	4
81	1
81	2
80	2
80	1
83	1
82	2
82	1
93	1
93	2
95	23
94	15
89	32
89	4
88	25
88	35
91	14
91	1
102	32
102	13
103	24
103	2
100	13
101	4
98	3
98	4
99	20
99	13
96	20
96	13
97	4
110	15
111	18
111	4
109	3
106	3
106	2
107	23
104	25
105	13
119	34
119	4
119	45
117	13
116	3
116	13
114	20
114	4
113	33
113	2
127	13
126	24
125	6
125	2
124	19
124	2
123	13
122	3
122	49
121	3
121	13
120	23
137	13
139	13
138	13
141	33
140	4
143	1
142	20
142	1
128	12
131	3
131	13
130	17
130	1
133	24
133	4
132	3
132	1
135	23
134	25
134	4
145	6
146	13
147	13
148	37
148	2
150	2
151	6
151	13
