8	1
13	1
13	12
15	1
16	4
19	8
18	1
20	4
20	8
22	9
22	8
26	8
26	12
28	8
31	8
34	1
32	8
38	8
43	8
41	18
44	3
45	8
51	9
55	6
55	8
59	12
58	1
58	12
56	1
63	1
61	8
60	9
60	8
68	8
69	8
67	18
67	1
77	8
78	8
79	1
72	1
72	8
74	8
75	8
85	1
87	1
86	18
81	1
81	8
80	22
80	8
82	8
93	8
92	1
92	8
95	1
88	12
88	8
90	9
90	1
103	14
103	12
100	12
98	6
99	9
99	12
96	8
110	1
111	4
111	1
111	8
108	12
105	8
118	8
118	12
117	1
117	8
115	1
114	8
112	8
126	4
126	1
125	4
125	8
123	15
122	1
121	1
