1	1
3	35
3	1
4	18
4	1
5	9
6	20
7	12
7	1
8	1
9	19
10	23
10	1
11	17
11	1
13	40
14	19
15	19
17	20
17	18
16	18
18	19
18	18
21	17
20	17
25	16
25	17
27	1
26	17
29	21
31	14
31	1
30	17
34	20
34	17
35	16
35	17
32	19
32	17
33	19
38	19
38	17
39	18
39	1
36	29
36	17
37	13
37	17
42	35
42	7
43	17
40	20
46	1
47	19
47	1
47	17
45	38
45	7
51	17
50	1
49	19
49	17
48	23
48	17
55	17
53	45
52	18
52	17
59	18
58	10
58	1
57	23
63	17
62	20
62	17
60	19
60	17
69	7
70	1
71	1
64	36
64	1
65	40
65	1
66	16
66	17
67	29
76	19
76	17
77	18
77	17
78	18
78	17
79	39
79	2
72	17
74	28
74	17
75	17
85	1
85	17
84	1
86	17
81	18
83	19
83	1
82	23
93	1
92	17
95	1
95	17
94	18
94	17
89	22
88	18
88	17
91	5
91	27
102	32
102	34
100	17
101	16
98	17
96	1
97	18
110	12
111	12
111	14
108	22
109	20
106	18
106	17
107	22
107	20
105	36
119	30
119	1
116	18
113	17
112	19
112	17
127	19
124	36
124	17
123	17
120	1
137	1
139	12
139	34
138	33
138	34
140	25
140	1
143	1
142	23
142	17
129	23
129	17
128	17
131	18
131	17
133	12
132	1
135	17
134	16
153	18
153	17
154	19
154	14
155	12
155	14
158	17
159	2
144	17
145	18
146	1
146	27
147	18
147	17
148	1
149	17
150	1
151	27
171	1
169	19
169	17
168	23
175	13
175	1
174	14
163	27
163	17
162	1
160	18
160	17
167	18
164	1
184	1
185	17
190	18
190	17
191	18
191	1
188	12
188	8
178	18
178	17
179	12
179	1
176	13
177	7
183	1
183	17
181	1
