1	9
1	27
2	31
2	27
3	2
3	5
3	27
4	27
4	31
5	31
6	27
6	31
7	29
7	27
7	31
8	31
9	27
9	31
10	30
10	27
11	27
11	31
12	27
13	31
14	31
15	27
15	31
16	31
16	27
19	29
19	31
19	30
18	27
18	31
21	31
21	27
20	27
20	9
23	31
22	3
22	27
25	28
25	31
25	27
24	27
24	9
27	31
26	9
26	27
29	27
29	31
28	2
28	5
28	27
30	31
30	27
34	27
34	31
35	27
35	31
32	30
32	31
33	27
33	31
38	31
39	30
39	31
39	27
36	27
36	31
37	20
37	24
37	27
42	31
43	27
43	31
40	30
40	31
40	27
41	14
41	27
46	3
46	27
47	31
44	31
45	3
45	27
51	27
49	1
48	27
55	31
55	27
54	30
54	27
53	30
53	27
52	27
52	1
59	14
59	27
58	13
58	1
58	27
57	31
57	27
56	27
56	31
63	30
63	23
63	27
62	31
62	27
61	27
60	8
60	27
68	31
68	27
69	31
69	1
69	27
70	27
71	27
64	27
65	31
65	27
66	31
66	27
67	27
76	1
76	27
77	27
79	31
72	31
72	27
73	31
73	27
74	31
74	1
75	30
75	27
85	27
84	30
84	27
87	31
87	27
86	22
86	5
86	21
81	27
80	31
83	27
82	27
82	31
93	31
93	1
92	31
92	27
95	31
95	27
94	27
89	31
88	31
88	27
91	30
91	27
90	1
90	27
102	31
102	27
103	31
103	27
100	27
100	31
101	31
101	27
98	27
99	31
99	27
96	27
97	27
110	27
110	31
111	31
108	29
108	1
108	27
109	31
106	27
106	31
107	31
107	27
104	27
105	31
105	27
119	27
118	27
117	30
117	31
117	27
116	31
116	27
115	31
114	31
114	27
113	31
113	27
112	31
127	27
126	27
125	23
125	27
124	31
123	27
123	31
122	31
122	27
121	10
121	1
121	27
120	27
137	30
137	27
136	27
139	31
139	27
138	27
141	27
141	1
140	31
143	27
143	31
142	27
129	27
128	31
128	27
131	31
130	31
133	27
132	31
132	11
132	27
135	27
135	11
134	27
134	31
152	30
152	27
153	22
153	27
154	31
154	27
155	5
155	1
155	27
156	27
157	31
157	27
158	17
158	31
158	27
159	30
159	27
144	24
144	11
144	27
145	31
145	27
146	31
146	27
147	29
147	27
148	30
148	27
149	23
149	27
150	27
151	28
151	11
151	27
171	27
170	27
169	27
168	27
175	27
174	31
173	27
172	27
163	31
163	27
162	31
162	27
161	27
160	31
160	27
167	27
166	31
166	27
165	27
164	27
164	31
186	31
186	27
187	31
187	27
184	31
185	31
190	27
191	28
191	31
191	27
188	31
188	27
189	31
178	27
179	31
176	1
176	27
177	31
177	27
182	31
182	27
183	31
183	27
180	29
180	31
180	27
181	3
181	31
181	27
205	31
205	27
204	1
204	27
207	27
206	28
206	27
201	27
200	11
200	31
203	31
203	27
202	30
202	27
197	27
197	31
196	27
199	29
199	31
199	27
198	27
193	29
193	27
192	31
192	27
195	27
195	31
194	27
220	1
220	27
221	27
222	27
223	27
216	27
217	29
217	27
218	30
218	27
219	27
212	27
213	27
214	27
215	27
208	1
208	27
209	13
209	27
210	27
211	27
239	27
238	30
238	31
238	27
237	27
236	31
235	31
235	27
234	31
233	27
232	27
231	31
231	27
230	27
229	27
228	27
227	27
226	27
225	27
225	1
224	27
254	27
255	1
255	27
252	31
252	27
253	31
253	27
250	27
251	14
251	1
251	27
248	31
248	27
249	27
246	31
246	27
247	30
247	27
244	27
245	25
245	27
242	3
242	31
243	31
243	27
240	27
240	31
241	27
275	27
274	27
274	1
273	11
273	27
272	31
279	1
279	11
279	27
278	31
277	31
277	27
276	27
276	31
283	27
282	31
282	27
281	27
280	27
287	31
287	27
286	31
285	28
285	11
285	27
284	1
284	27
258	27
258	31
259	18
259	27
256	31
256	27
257	27
257	31
262	27
263	31
263	27
260	27
261	31
261	27
266	30
266	31
266	27
267	1
267	27
264	27
265	28
265	31
265	27
270	27
271	28
271	27
268	27
269	27
269	31
305	27
304	9
304	31
307	27
306	27
309	30
309	18
308	27
311	31
311	27
310	27
313	9
313	27
312	26
312	27
315	27
314	1
314	27
317	27
316	28
316	1
316	27
319	27
318	27
288	31
289	31
290	27
291	31
292	31
293	31
293	27
294	31
295	31
296	27
297	27
298	28
298	27
299	27
300	27
300	31
301	1
301	31
302	27
303	27
303	31
343	31
343	27
342	31
342	27
341	27
341	31
340	26
340	27
339	31
339	27
338	27
337	27
336	31
336	27
351	27
350	27
350	1
349	9
349	27
348	28
348	27
347	1
347	27
346	28
346	11
346	27
345	27
345	1
344	4
326	31
326	27
327	27
324	27
325	27
325	31
322	31
323	9
323	27
323	31
320	9
320	27
321	27
321	1
334	27
335	26
335	27
332	27
333	27
330	27
331	9
331	1
331	27
328	9
328	11
328	27
373	1
373	27
372	27
375	27
374	9
374	31
374	27
369	9
369	27
369	31
368	27
371	12
371	27
370	10
370	27
381	2
381	27
380	27
383	10
383	27
382	29
382	31
382	27
377	31
376	27
376	31
379	27
378	24
378	11
378	27
356	27
357	27
358	9
358	27
359	27
352	27
353	31
353	1
353	27
354	31
354	27
355	27
364	27
365	27
366	27
367	31
367	27
360	27
361	27
361	1
362	27
363	27
410	9
410	27
409	28
414	27
412	31
403	31
400	9
400	27
407	28
407	27
404	31
405	31
405	27
395	9
395	27
395	31
394	31
393	31
392	27
399	9
399	27
398	1
398	27
397	1
397	27
396	27
387	27
386	27
386	1
385	27
384	27
391	27
390	27
390	31
389	31
389	1
389	27
388	27
416	31
